Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6947,CA-2015-126466,11/09/15,11/13/15,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,Roseville,California,95661,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",2.48,2,0,1.1656
6948,CA-2015-130365,04/25/15,04/29/15,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,60505,Central,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024,2,0.20000000000000001,-55.256
6949,CA-2015-130365,04/25/15,04/29/15,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,60505,Central,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",128.05799999999999,3,0.29999999999999999,-23.782199999999996
6950,CA-2017-143021,11/19/17,11/19/17,Same Day,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10011,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",58.407999999999994,7,0.20000000000000001,18.252499999999998
6951,CA-2017-143021,11/19/17,11/19/17,Same Day,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10011,East,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,79.97399999999999,3,0.40000000000000002,-29.323800000000006
6952,CA-2015-161767,11/20/15,11/24/15,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Dallas,Texas,75217,Central,TEC-MA-10002790,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,479.988,2,0.40000000000000002,55.998599999999954
6953,CA-2015-129917,10/02/15,10/03/15,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,3,0.20000000000000001,4.1327999999999996
6954,CA-2015-129917,10/02/15,10/03/15,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,53.567999999999998,4,0.20000000000000001,19.418399999999995
6955,CA-2015-129917,10/02/15,10/03/15,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10000369,Technology,Phones,HTC One Mini,503.96000000000004,5,0.20000000000000001,50.396000000000015
6956,CA-2015-115420,04/25/15,05/02/15,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Los Angeles,California,90004,West,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,21.34,2,0,9.8163999999999998
6957,CA-2016-157588,07/14/16,07/19/16,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907,South,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,36.399999999999999,5,0,17.107999999999997
6958,CA-2016-157588,07/14/16,07/19/16,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0,15.524999999999999
6959,CA-2015-167255,09/27/15,09/29/15,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",15.51,1,0,4.3428000000000004
6960,CA-2015-167255,09/27/15,09/29/15,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,146.81999999999999,3,0,73.409999999999997
6961,CA-2015-167255,09/27/15,09/29/15,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,12.960000000000001,2,0,6.2208000000000006
6962,CA-2017-162096,11/10/17,11/10/17,Same Day,TB-21190,Thomas Brumley,Home Office,United States,Riverside,California,92503,West,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,7.8000000000000007,3,0,2.1060000000000008
6963,CA-2016-157161,07/16/16,07/20/16,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,10.199999999999999,5,0,4.7939999999999996
6964,CA-2016-157161,07/16/16,07/20/16,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",22.32,3,0,5.580000000000001
6965,CA-2016-157161,07/16/16,07/20/16,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.100000000000001,5,0,11.086
6966,CA-2016-157161,07/16/16,07/20/16,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,75.980000000000004,2,0,18.235199999999999
6967,CA-2016-157161,07/16/16,07/20/16,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.46,2,0,3.1654
6968,CA-2016-157161,07/16/16,07/20/16,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),60.119999999999997,9,0,28.857599999999998
6969,CA-2015-110765,10/16/15,10/20/15,Second Class,MP-17965,Michael Paige,Corporate,United States,New York City,New York,10011,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,824.97000000000003,3,0,214.4922
6970,CA-2016-163937,01/10/16,01/13/16,Second Class,JB-16000,Joy Bell-,Consumer,United States,Longview,Washington,98632,West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",24.849999999999998,5,0,7.7034999999999982
6971,CA-2017-153822,09/19/17,09/25/17,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.624000000000001,2,0.20000000000000001,-2.5248000000000022
6972,CA-2017-153822,09/19/17,09/25/17,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584000000000003,2,0.20000000000000001,4.4792000000000058
6973,CA-2017-153822,09/19/17,09/25/17,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92000000000002,2,0.20000000000000001,29.495000000000019
6974,CA-2017-153822,09/19/17,09/25/17,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,18.180000000000003,4,0.69999999999999996,-13.938000000000002
6975,CA-2017-146185,09/15/17,09/19/17,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,31.744,2,0.20000000000000001,8.3328000000000024
6976,CA-2015-112144,06/28/15,07/02/15,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Gilbert,Arizona,85234,West,OFF-LA-10000443,Office Supplies,Labels,Avery 501,5.9039999999999999,2,0.20000000000000001,1.9925999999999999
6977,CA-2015-112144,06/28/15,07/02/15,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Gilbert,Arizona,85234,West,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,621.7600000000001,4,0.20000000000000001,46.631999999999977
6978,US-2016-119298,11/25/16,11/28/16,First Class,EP-13915,Emily Phan,Consumer,United States,Jonesboro,Arkansas,72401,South,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,59.979999999999997,2,0,17.993999999999993
6979,CA-2017-155159,11/25/17,11/29/17,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",48.869999999999997,9,0,23.946299999999997
6980,CA-2017-149076,01/14/17,01/19/17,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,154.90000000000001,5,0,69.704999999999998
6981,CA-2014-146990,11/07/14,11/08/14,First Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024,East,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,5.9199999999999999,4,0,2.8415999999999997
6982,CA-2014-146990,11/07/14,11/08/14,First Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024,East,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,3,0,13.8828
6983,CA-2016-116526,09/01/16,09/05/16,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.100000000000001,5,0,11.086
6984,CA-2016-116526,09/01/16,09/05/16,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,8.7799999999999994,1,0,2.2827999999999999
6985,CA-2016-116526,09/01/16,09/05/16,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",376.74000000000001,4,0.10000000000000001,71.161999999999978
6986,CA-2016-116526,09/01/16,09/05/16,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,29.52,4,0,14.4648
6987,CA-2016-116526,09/01/16,09/05/16,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-AR-10004999,Office Supplies,Art,Newell 315,11.960000000000001,2,0,2.9900000000000002
6988,CA-2016-116526,09/01/16,09/05/16,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",26.400000000000002,5,0,12.672000000000001
6989,CA-2017-158561,11/11/17,11/16/17,Second Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Lauderdale,Florida,33311,South,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1158.1199999999999,5,0.20000000000000001,130.28849999999983
6990,CA-2017-165099,12/11/17,12/13/17,First Class,DK-13375,Dennis Kane,Consumer,United States,Abilene,Texas,79605,Central,OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,1.3919999999999997,2,0.80000000000000004,-3.7584000000000009
6991,CA-2015-109386,11/08/15,11/13/15,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",44.43,3,0,18.660600000000002
6992,CA-2015-109386,11/08/15,11/13/15,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,226.20000000000002,5,0,58.811999999999998
6993,CA-2015-109386,11/08/15,11/13/15,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,186.53999999999999,3,0,41.038800000000002
6994,CA-2015-109386,11/08/15,11/13/15,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",265.85999999999996,7,0,79.757999999999967
6995,CA-2015-109386,11/08/15,11/13/15,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,OFF-AR-10000122,Office Supplies,Art,Newell 314,27.899999999999999,5,0,6.9749999999999979
6996,CA-2015-166800,11/19/15,11/26/15,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Las Vegas,Nevada,89115,West,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,31.079999999999998,4,0,8.3916000000000004
6997,CA-2017-117443,12/23/17,12/25/17,Second Class,JB-15400,Jennifer Braxton,Corporate,United States,Rockford,Illinois,61107,Central,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,13.839999999999998,4,0.80000000000000004,-22.144000000000005
6998,CA-2017-117443,12/23/17,12/25/17,Second Class,JB-15400,Jennifer Braxton,Corporate,United States,Rockford,Illinois,61107,Central,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,175.87200000000001,4,0.20000000000000001,63.753599999999992
6999,US-2016-134369,09/16/16,09/22/16,Standard Class,BC-11125,Becky Castell,Home Office,United States,Laguna Niguel,California,92677,West,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,12.960000000000001,2,0,6.3504000000000005
7000,CA-2017-123687,05/26/17,05/29/17,First Class,KC-16675,Kimberly Carter,Corporate,United States,Louisville,Kentucky,40214,South,OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,208.44,3,0,62.531999999999982
7001,CA-2017-123687,05/26/17,05/29/17,First Class,KC-16675,Kimberly Carter,Corporate,United States,Louisville,Kentucky,40214,South,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,25.760000000000002,2,0,0.77280000000000015
7002,CA-2015-104871,03/30/15,04/03/15,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Normal,Illinois,61761,Central,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.74399999999997,4,0.29999999999999999,-110.02320000000003
7003,CA-2014-133158,08/19/14,08/21/14,Second Class,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,90045,West,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",289.24000000000001,7,0,26.031600000000012
7004,CA-2014-133158,08/19/14,08/21/14,Second Class,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,90045,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.456000000000003,2,0.20000000000000001,22.573199999999996
7005,CA-2014-126333,12/23/14,12/28/14,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,Port Arthur,Texas,77642,Central,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,5.1840000000000011,1,0.20000000000000001,1.8144
7006,CA-2015-141740,11/01/15,11/05/15,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,New York City,New York,10009,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,205.16400000000002,2,0.10000000000000001,13.677600000000002
7007,CA-2014-119466,12/15/14,12/21/14,Standard Class,SP-20860,Sung Pak,Corporate,United States,Chicago,Illinois,60623,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.5440000000000005,2,0.59999999999999998,-7.4759999999999991
7008,CA-2015-154823,08/21/15,08/25/15,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,12.828000000000001,2,0.69999999999999996,-8.9795999999999978
7009,CA-2015-154823,08/21/15,08/25/15,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,598.45799999999997,3,0.29999999999999999,-42.746999999999957
7010,CA-2015-154823,08/21/15,08/25/15,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,East,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,25.983999999999998,1,0.20000000000000001,-3.8976000000000015
7011,US-2014-135881,05/23/14,05/27/14,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,17.960000000000001,5,0.20000000000000001,5.8369999999999997
7012,US-2014-135881,05/23/14,05/27/14,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,5.04,2,0,0.15120000000000022
7013,US-2014-135881,05/23/14,05/27/14,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,1,0,56.20320000000001
7014,CA-2017-141201,12/09/17,12/11/17,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Salinas,California,93905,West,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,148.25700000000001,3,0.14999999999999999,15.697800000000004
7015,CA-2014-114790,03/11/14,03/13/14,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",146.75999999999999,3,0,38.157600000000002
7016,CA-2014-114790,03/11/14,03/13/14,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,32.960000000000001,2,0,14.172800000000002
7017,CA-2014-114790,03/11/14,03/13/14,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,587.97000000000003,3,0,164.63160000000005
7018,CA-2014-114790,03/11/14,03/13/14,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,14.940000000000001,3,0,7.0218000000000007
7019,US-2016-154256,06/23/16,06/27/16,Second Class,SM-20005,Sally Matthias,Consumer,United States,New York City,New York,10035,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487,25.829999999999998,7,0,12.1401
